date,code,name,action,price,amount,value,commission
2025-12-01,688292,浩瀚深度,buy,25.5,1900,48450.0,14.534999999999998
2025-12-01,605255,天普股份,buy,147.0,300,44100.0,13.229999999999999
2025-12-01,605255,天普股份,sell,147.0,300,44100.0,57.33
2025-12-02,605255,天普股份,buy,147.0,100,14700.0,5.0
2025-12-02,688702,盛科通信-U,sell,127.29,300,38187.0,49.6431
2025-12-02,688292,浩瀚深度,sell,24.27,1900,46113.0,59.9469
2025-12-02,605255,天普股份,sell,147.0,100,14700.0,19.700000000000003
2025-12-03,001330,博纳影业,buy,7.84,6000,47040.0,14.111999999999998
2025-12-03,603163,圣晖集成,buy,62.6,700,43820.0,13.145999999999999
2025-12-03,300812,易天股份,buy,27.75,1700,47175.0,14.152499999999998
2025-12-03,001330,博纳影业,sell,7.84,6000,47040.0,61.152
2025-12-03,603163,圣晖集成,sell,62.6,700,43820.0,56.966
2025-12-03,300812,易天股份,sell,27.75,1700,47175.0,61.3275
2025-12-04,001330,博纳影业,buy,8.55,5500,47025.00000000001,14.107500000000002
2025-12-04,688147,微导纳米,buy,68.3,600,40980.0,12.293999999999999
2025-12-04,603163,圣晖集成,buy,60.18,700,42126.0,12.637799999999999
2025-12-04,001330,博纳影业,sell,8.55,5500,47025.00000000001,61.13250000000001
2025-12-04,688147,微导纳米,sell,68.3,600,40980.0,53.274
2025-12-04,603163,圣晖集成,sell,60.18,700,42126.0,54.763799999999996
2025-12-05,001330,博纳影业,buy,8.8,5300,46640.00000000001,13.992
2025-12-05,600984,建设机械,buy,4.59,10200,46818.0,14.045399999999999
2025-12-05,000859,国风新材,buy,9.13,5100,46563.00000000001,13.968900000000001
2025-12-12,001330,博纳影业,sell,13.35,5300,70755.0,91.9815
2025-12-15,605289,罗曼股份,buy,78.05,300,23415.0,7.0245
2025-12-16,600984,建设机械,sell,4.48,10200,45696.00000000001,59.40480000000001
2025-12-16,000859,国风新材,sell,10.05,5100,51255.0,66.6315
2025-12-16,605289,罗曼股份,sell,78.7,300,23610.0,30.692999999999998
2025-12-17,002703,浙江世宝,buy,14.47,3800,54986.0,16.4958
2025-12-17,603090,宏盛股份,buy,53.16,1000,53160.0,15.947999999999999
2025-12-17,000890,法尔胜,buy,7.2,7800,56160.0,16.848
2025-12-19,000890,法尔胜,sell,5.83,7800,45474.0,59.116200000000006
2025-12-19,002355,兴民智通,buy,6.43,200,1286.0,5.0
2025-12-25,002703,浙江世宝,sell,21.22,3800,80636.0,104.82679999999999
2025-12-25,600893,航发动力,buy,41.34,200,8268.0,5.0
2025-12-30,002355,兴民智通,sell,5.96,200,1192.0,6.192
2025-12-30,300132,青松股份,buy,8.69,3400,29546.0,8.8638
2026-01-15,603090,宏盛股份,sell,73.9,1000,73900.0,96.07000000000001
2026-01-15,000021,深科技,buy,28.1,800,22480.0,6.744
2026-02-02,600893,航发动力,sell,45.28,200,9056.0,14.056000000000001
2026-02-02,300132,青松股份,sell,8.18,3400,27812.0,36.1556
2026-02-02,000021,深科技,sell,29.24,800,23392.0,30.409599999999998
2026-02-03,300251,光线传媒,buy,20.14,3300,66462.0,19.938599999999997
2026-02-03,688280,精进电动-UW,buy,10.58,6400,67712.0,20.313599999999997
2026-02-03,600984,建设机械,buy,4.53,15000,67950.0,20.384999999999998
2026-02-03,600984,建设机械,sell,4.53,15000,67950.0,88.33500000000001
2026-02-04,600984,建设机械,buy,4.56,5000,22799.999999999996,6.839999999999998
2026-02-04,300251,光线传媒,sell,19.12,1800,34416.0,44.74080000000001
2026-02-04,688280,精进电动-UW,sell,10.45,3300,34485.0,44.8305
2026-02-05,300251,光线传媒,sell,20.84,1500,31260.0,40.638
2026-02-05,603021,ST华鹏,buy,6.0,6400,38400.0,11.52
2026-02-09,688280,精进电动-UW,sell,10.04,3100,31123.999999999996,40.4612
2026-02-09,300251,光线传媒,buy,21.3,1200,25560.0,7.667999999999999
2026-02-11,600984,建设机械,sell,4.32,5000,21600.0,28.080000000000002
2026-02-11,300812,易天股份,buy,33.6,800,26880.0,8.064
